Game_Name;game_released;game_rating(max5);game_plattaform;game_genre;game_stores;game_tags_name;game_rating(max10);game_top
Trackmania Turbo;22/03/2016;347;NINTENDO_64;PUZZLE;['Steam', 'Xbox Store', 'PlayStation Store'];['Includes level editor', 'Partial Controller Support', 'Competitive', 'Co-op', 'Difficult', 'Level Editor', 'Local Co-Op', 'Multiplayer', 'Sandbox', 'Singleplayer', 'Split Screen', 'Time Attack', 'VR', 'cooperative'];6,94;false
Gears of War;08/11/2006;413;IOS;SHOOTER;['Xbox 360 Store'];['War', 'Monsters', 'invaders'];8,26;true
Everlasting Summer;12/12/2013;385;DREAMCAST; CARD;['Steam'];['2D', 'Partial Controller Support', 'Anime', 'Steam Achievements', 'Steam Cloud', 'Choices Matter', 'Classic', 'Comedy', 'Dating Sim', 'Free to Play', 'Great Soundtrack', 'Mature', 'Multiple Endings', 'Mystery', 'Nudity', 'Replay Value', 'Romance', 'Singleplayer', 'Story Rich', 'Visual Novel'];7,7;false
Day of the Tentacle Remastered;21/03/2016;366;XBOX_360;SPORTS;['itch.io', 'App Store', 'GOG', 'Steam', 'PlayStation Store'];"[""1990's"", '2D', 'Commentary available', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Cartoony', 'Classic', 'Comedy', 'Funny', 'Point & Click', 'Remake', 'Singleplayer', 'Time Travel', 'overlay', 'cloud saves', 'steam-trading-cards']";7,32;false
Grim Dawn;24/02/2016;395;NINTENDO_DS;SIMULATION;['Steam', 'GOG'];['Full controller support', 'Action RPG', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Co-op', 'Crowdfunded', 'Dark', 'Dark Fantasy', 'Dungeon Crawler', 'Fantasy', 'Hack and Slash', 'Isometric', 'Kickstarter', 'Loot', 'Multiplayer', 'Post-apocalyptic', 'RPG', 'Singleplayer', 'Zombies', 'achievements', 'cooperative', 'steam-trading-cards'];7,9;false
Frostpunk;24/04/2018;415;NINTENDO_SWITCH;SPORTS;['Xbox Store', 'PlayStation Store', 'Steam', 'GOG'];['Atmospheric', 'Building', 'Choices Matter', 'City Builder', 'Dark', 'Difficult', 'Economy', 'Management', 'Post-apocalyptic', 'Real-Time with Pause', 'Resource Management', 'Singleplayer', 'Survival'];8,3;true
Beholder;08/11/2016;375;NINTENDO_3DS;BOARD_GAMES;['PlayStation Store', 'Nintendo Store', 'App Store', 'Google Play', 'GOG', 'Steam'];['2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Choices Matter', 'Dark', 'Dystopian', 'Great Soundtrack', 'Horror', 'Multiple Endings', 'Point & Click', 'Political', 'RPG', 'Singleplayer', 'Stealth', 'Story Rich', 'Violent', 'steam-trading-cards'];7,5;false
Command & Conquer: Red Alert 3 - Uprising;12/03/2009;353;IOS;ADVENTURE;['Steam'];['Alternate History', 'Base Building', 'Co-op', 'FMV', 'Multiplayer', 'RTS', 'Sci-fi', 'Singleplayer', 'War', 'cooperative'];7,06;false
Overlord II;22/06/2009;371;WII_U;PUZZLE;['GOG', 'Xbox 360 Store', 'Steam'];['Action-Adventure', 'Action RPG', 'Atmospheric', 'Comedy', 'Dark Fantasy', 'Dark Humor', 'Fantasy', 'Funny', 'Magic', 'Multiplayer', 'Open World', 'RPG', 'RTS', 'Singleplayer', 'Third Person', 'Villain Protagonist'];7,42;false
Divinity II: Developer's Cut;29/10/2012;359;NINTENDO_DS;PUZZLE;['GOG', 'Steam', 'Xbox 360 Store'];['Action RPG', 'Atmospheric', 'Character Customization', 'Comedy', 'Dragons', 'Fantasy', 'Female Protagonist', 'Funny', 'Great Soundtrack', 'Magic', 'Medieval', 'Open World', 'RPG', 'Singleplayer', 'Story Rich', 'Third Person', 'role-playing'];7,18;false
Hawken;14/02/2014;285;PLAYSTATION_2; CARD;['PlayStation Store', 'Steam', 'Xbox Store'];['Full controller support', 'In-App Purchases', 'Arena Shooter', 'Competitive', 'Co-op', 'Cyberpunk', 'Destruction', 'Early Access', 'Fast-Paced', 'First-Person', 'FPS', 'Free to Play', 'Futuristic', 'Mechs', 'Multiplayer', 'Online Co-Op', 'Robots', 'Sci-fi', 'Singleplayer', 'Tactical', 'VR', 'Online multiplayer', 'steam-trading-cards'];5,7;false
Invisible, Inc.;12/05/2015;347;WII_U; CARD;['App Store', 'GOG', 'Steam'];['Steam Achievements', 'Steam Cloud', 'Cyberpunk', 'Difficult', 'Female Protagonist', 'Great Soundtrack', 'Isometric', 'Perma Death', 'Procedural Generation', 'Sci-fi', 'Singleplayer', 'Stealth', 'Tactical', 'Turn-Based', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Roguelike', 'Roguelite', 'steam-trading-cards'];6,94;false
Thief Gold;29/11/1998;408;LINUX;PUZZLE;['GOG', 'Steam'];"[""1990's"", 'Atmospheric', 'Classic', 'Cult Classic', 'Dark', 'Dark Fantasy', 'Exploration', 'Fantasy', 'First-Person', 'FPS', 'Horror', 'Medieval', 'Moddable', 'Singleplayer', 'Stealth', 'Steampunk', 'Story Rich', 'Zombies', 'Immersive Sim']";8,16;true
DiRT 3;24/05/2011;358;PLAYSTATION_3;SIMULATION;['PlayStation Store', 'Xbox 360 Store'];['Driving', 'Physics', 'simulator', 'race', 'cars'];7,16;false
Condemned: Criminal Origins;15/11/2005;376;NINTENDO_DS;PUZZLE;['Steam'];"['Atmospheric', ""Beat 'em up"", 'Classic', 'Crime', 'Dark', 'Difficult', 'First-Person', 'FPS', 'Gore', 'Horror', 'Mystery', 'Singleplayer', 'Story Rich', 'Survival', 'Survival Horror']";7,52;false
Besiege;18/02/2020;387;SEGA_MASTER_SYSTEM;STRATEGY;['GOG', 'Steam'];['Steam Workshop', 'Blood', 'Building', 'Destruction', 'Difficult', 'Early Access', 'Funny', 'Gore', 'Medieval', 'Open World', 'Physics', 'Sandbox', 'Singleplayer', 'Third Person', 'overlay', 'in development'];7,74;false
The Forest;30/05/2014;371;IOS;STRATEGY;['PlayStation Store', 'Steam'];['Steam Cloud', 'Atmospheric', 'Building', 'Co-op', 'Crafting', 'Early Access', 'Exploration', 'First-Person', 'FPS', 'Gore', 'Horror', 'Multiplayer', 'Open World', 'Realistic', 'Sandbox', 'Singleplayer', 'Survival', 'Survival Horror', 'Zombies'];7,42;false
Gears 5;10/09/2019;398;PLAYSTATION_3;ADVENTURE;['Xbox Store', 'Steam'];['Cross-Platform Multiplayer', 'Partial Controller Support', 'Co-op', 'Female Protagonist', 'Gore', 'Local Co-Op', 'Local Multiplayer', 'Military', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Split Screen', 'Violent', 'Online multiplayer', 'cooperative', 'future'];7,96;false
No More Room in Hell;31/10/2013;287;XBOX_ONE;PUZZLE;['Steam'];['Cross-Platform Multiplayer', 'Captions available', 'Includes level editor', 'Includes Source SDK', 'Partial Controller Support', 'Steam Achievements', 'Atmospheric', 'Valve Anti-Cheat enabled', 'Co-op', 'First-Person', 'FPS', 'Free to Play', 'Horror', 'Mod', 'Multiplayer', 'Online Co-Op', 'Open World', 'Post-apocalyptic', 'Realistic', 'Survival', 'Survival Horror', 'VR', 'Zombies', 'cooperative'];5,74;false
Dark Messiah of Might & Magic;24/10/2006;427;PLAYSTATION_3;PLATFORMER;['Steam'];['Action RPG', 'Atmospheric', 'Valve Anti-Cheat enabled', 'Classic', 'Dark Fantasy', 'Fantasy', 'First-Person', 'FPS', 'Gore', 'Hack and Slash', 'Magic', 'Medieval', 'Multiplayer', 'Multiple Endings', 'RPG', 'Singleplayer', 'Stealth', 'Story Rich', 'Swordplay'];8,54;true
Poker Night at the Inventory;22/11/2010;34;DREAMCAST; CARD;['Steam'];['Steam Achievements', 'Card Game', 'Comedy', 'First-Person', 'Funny', 'Gambling', 'Memes', 'Multiplayer', 'Point & Click', 'Singleplayer', 'Touch-Friendly', 'Conversation'];0,68;false
Duke Nukem Forever;09/06/2011;274;PC;FAMILY;['App Store', 'PlayStation Store', 'Xbox 360 Store', 'Steam'];['3D Vision', 'Aliens', 'Partial Controller Support', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Atmospheric', 'Classic', 'Comedy', 'Dark Humor', 'First-Person', 'FPS', 'Funny', 'Gore', 'Linear', 'Mature', 'Memes', 'Multiplayer', 'Nudity', 'Sci-fi', 'Singleplayer', 'stats'];5,48;false
Red Faction Guerrilla Re-Mars-tered;02/07/2018;346;XBOX_ONE;MASSIVELY_MULTIPLAYER;['Nintendo Store', 'PlayStation Store', 'Xbox Store', 'GOG', 'Steam'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Destruction', 'Gore', 'Mars', 'Multiplayer', 'Open World', 'Physics', 'Sandbox', 'Sci-fi', 'Singleplayer', 'Third Person', 'Third-Person Shooter', 'Online multiplayer', 'steam-trading-cards'];6,92;false
Superbrothers: Sword & Sworcery EP;24/03/2011;359;WII_U;SHOOTER;['App Store', 'Nintendo Store', 'Steam'];['2D', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Exploration', 'Fantasy', 'Female Protagonist', 'Great Soundtrack', 'Music', 'Pixel Graphics', 'Point & Click', 'Relaxing', 'Retro', 'Singleplayer', 'Story Rich', 'Touch-Friendly'];7,18;false
Pid;05/09/2012;263;WII_U;PLATFORMER;['Xbox 360 Store', 'Steam', 'GOG', 'PlayStation Store'];['2D', 'Full controller support', 'Steam Achievements', 'Atmospheric', 'Co-op', 'Difficult', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Side Scroller', 'Singleplayer', 'Split Screen', 'Stealth', 'controller support', 'cooperative'];5,26;false
Call of Duty 4: Modern Warfare;05/11/2007;436;SEGA_MASTER_SYSTEM;STRATEGY;['App Store', 'Xbox 360 Store', 'Nintendo Store', 'Steam', 'PlayStation Store'];['Atmospheric', 'Classic', 'Competitive', 'Controller', 'Co-op', 'First-Person', 'FPS', 'Great Soundtrack', 'Linear', 'Military', 'Moddable', 'Modern', 'Multiplayer', 'PvP', 'Singleplayer', 'Story Rich', 'War', 'Zombies', 'cooperative'];8,72;true
Shadow Warrior 2;12/10/2016;351;LINUX;PLATFORMER;['Xbox Store', 'PlayStation Store', 'GOG', 'Steam'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Comedy', 'Co-op', 'Demons', 'First-Person', 'FPS', 'Funny', 'Gore', 'Hack and Slash', 'Loot', 'Memes', 'Multiplayer', 'Ninja', 'Online Co-Op', 'Open World', 'Parkour', 'Sci-fi', 'Singleplayer', 'Swordplay', 'achievements', 'cooperative', 'steam-trading-cards'];7,02;false
Star Wars: Battlefront II (2017);17/11/2017;351;PS_VITA;STRATEGY;['Xbox Store'];['Multiplayer', 'Space', 'Star Wars'];7,02;false
Sunset Overdrive;28/10/2014;391;XBOX;SHOOTER;['Steam', 'Xbox Store'];['Captions available', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Character Customization', 'Colorful', 'Comedy', 'Funny', 'Great Soundtrack', 'Multiplayer', 'Open World', 'Parkour', 'Post-apocalyptic', 'Singleplayer', 'Third Person', 'Third-Person Shooter', 'Violent', 'cooperative', 'steam-trading-cards'];7,82;false
Game Dev Tycoon;10/12/2012;40;XBOX_ONE;RACING;['Google Play', 'App Store', 'Steam'];['2D', 'Steam Achievements', 'Steam Cloud', 'Steam Workshop', 'Comedy', 'Difficult', 'Economy', 'Funny', 'GameMaker', 'Great Soundtrack', 'Isometric', 'Management', 'Moddable', 'Point & Click', 'Replay Value', 'Sandbox', 'Singleplayer', 'Touch-Friendly', 'steam-trading-cards'];0,8;false
Sonic & All-Stars Racing Transformed;16/11/2012;388;PC;EDUCATIONAL;['App Store', 'PlayStation Store', 'Xbox 360 Store', 'Nintendo Store', 'Steam'];['Full controller support', '4 Player Local', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Colorful', 'Controller', 'Co-op', 'Family Friendly', 'Fast-Paced', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Replay Value', 'Singleplayer', 'Split Screen', 'Touch-Friendly', 'cooperative', 'steam-trading-cards'];7,76;false
This is the Police;01/08/2016;391;PLAYSTATION_3;EDUCATIONAL;['Google Play', 'Xbox Store', 'App Store', 'Nintendo Store', 'PlayStation Store', 'GOG', 'Steam'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Choices Matter', 'Comedy', 'Crime', 'Detective', 'Great Soundtrack', 'Horror', 'Kickstarter', 'Management', 'Mature', 'Memes', 'Noir', 'Political', 'Singleplayer', 'Story Rich', 'Visual Novel', 'achievements', 'leaderboards', 'steam-trading-cards'];7,82;false
The Last Guardian;25/10/2016;412;PLAYSTATION_4;SHOOTER;['PlayStation Store'];['Action-Adventure', 'Atmospheric', 'Cute', 'Drama', '3rd-Person Perspective', 'exclusive', 'true exclusive'];8,24;true
Killzone Shadow Fall;15/11/2013;314;WEB;PUZZLE;['PlayStation Store'];['exclusive', 'true exclusive'];6,28;false
AdVenture Capitalist;19/02/2015;278;ANDROID;PUZZLE;['Google Play', 'App Store', 'Steam', 'PlayStation Store'];['2D', 'Steam Achievements', 'Steam Cloud', 'Capitalism', 'Clicker', 'Comedy', 'Family Friendly', 'Free to Play', 'Funny', 'Great Soundtrack', 'Management', 'Memes', 'Point & Click', 'Real-Time', 'Sandbox', 'Singleplayer', 'Touch-Friendly', 'steam-trading-cards'];5,56;false
Plants vs. Zombies GOTY Edition;05/05/2009;427;MACOS;FIGHTING;['Xbox 360 Store', 'Google Play', 'App Store', 'Steam'];['2D', 'Steam Achievements', 'Classic', 'Comedy', 'Cute', 'Family Friendly', 'Funny', 'Great Soundtrack', 'Post-apocalyptic', 'Singleplayer', 'Survival', 'Tactical', 'Touch-Friendly', 'Tower Defense', 'Zombies'];8,54;true
Need for Speed;03/11/2015;333;GAME_BOY_ADVANCE;PLATFORMER;['PlayStation Store', 'Xbox Store'];['Multiplayer', 'block', 'race', 'build', 'car', 'night', 'city', 'speed'];6,66;false
Super Hexagon;31/08/2012;376;IOS;FAMILY;['Google Play', 'itch.io', 'App Store', 'GOG', 'Steam'];['2D', 'Full controller support', 'Abstract', 'Bullet Hell', 'Colorful', 'Controller', 'Difficult', 'Fast-Paced', 'Great Soundtrack', 'Minimalist', 'Music', 'Psychedelic', 'Replay Value', 'Rhythm', 'Score Attack', 'Singleplayer', 'controller support'];7,52;false
Nioh;07/02/2017;397;MACOS;PUZZLE;['PlayStation Store'];['Action RPG', 'Atmospheric', 'JRPG', 'RPG'];7,94;false
South Park: The Fractured but Whole;31/03/2017;405;APPLE_II;ADVENTURE;['Nintendo Store', 'Xbox Store', 'Steam', 'PlayStation Store'];['2D', 'Full controller support', 'Atmospheric', 'Cartoon', 'Comedy', 'Dark Humor', 'Funny', 'Great Soundtrack', 'Horror', 'Illuminati', 'Mature', 'Memes', 'Nudity', 'Open World', 'RPG', 'Satire', 'Singleplayer', 'Story Rich', 'Superhero', 'Turn-Based', 'role-playing'];8,1;true
Legend of Grimrock;10/04/2012;381;GAME_BOY_ADVANCE;PLATFORMER;['App Store', 'GOG', 'Steam'];['Includes level editor', 'Steam Achievements', 'Atmospheric', 'Steam Workshop', 'Character Customization', 'Difficult', 'Dungeon Crawler', 'Fantasy', 'First-Person', 'Grid-Based Movement', 'Level Editor', 'Moddable', 'Party-Based RPG', 'Real-Time', 'Replay Value', 'Retro', 'RPG', 'Singleplayer', 'Tactical', 'role-playing', 'Roguelike'];7,62;false
Resident Evil;22/03/1996;424;DREAMCAST;STRATEGY;['Nintendo Store', 'Xbox Store', 'Xbox 360 Store', 'PlayStation Store'];['Horror', 'Soundtrack', 'Survival', 'Zombies', 'Story', 'character', 'ambient', 'puzzles', 'city', 'mansion'];8,48;true
STAR WARS: The Force Unleashed II;25/10/2010;359;WII_U;STRATEGY;['PlayStation Store', 'Nintendo Store', 'GOG', 'Xbox 360 Store', 'Xbox Store', 'Steam'];['Partial Controller Support', 'Steam Cloud', 'Controller', 'Fantasy', 'Hack and Slash', 'Sci-fi', 'Short', 'Singleplayer', 'Star Wars', 'Story Rich', 'Third Person'];7,18;false
Grow Home;04/02/2014;35;LINUX;RACING;['Steam', 'PlayStation Store'];['3D Platformer', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Controller', 'Cute', 'Exploration', 'Funny', 'Great Soundtrack', 'Open World', 'Parkour', 'Physics', 'Relaxing', 'Robots', 'Sandbox', 'Short', 'Singleplayer', 'Third Person', 'steam-trading-cards'];0,7;false
Hard Reset Extended Edition;12/07/2012;33;IOS;INDIE;['Steam'];['3D Vision', 'Partial Controller Support', 'Steam Achievements', 'Steam Leaderboards', 'Cyberpunk', 'Difficult', 'Dystopian', 'First-Person', 'FPS', 'Robots', 'Sci-fi', 'Singleplayer', 'stats'];0,66;false
Endless Legend;18/09/2014;377;GAME_GEAR;SHOOTER;['Steam'];['Cross-Platform Multiplayer', '4X', 'Partial Controller Support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Workshop', 'Exploration', 'Fantasy', 'Grand Strategy', 'Great Soundtrack', 'Hex Grid', 'Medieval', 'Multiplayer', 'Open World', 'RPG', 'Sandbox', 'Sci-fi', 'Singleplayer', 'Tactical', 'Turn-Based', 'Turn-Based Strategy', 'steam-trading-cards'];7,54;false
Halo 3;25/09/2007;434;PSP;INDIE;['Xbox 360 Store'];['exclusive'];8,68;true
Warhammer: Vermintide 2;08/03/2018;368;PC; CARD;['PlayStation Store', 'Xbox Store', 'Steam'];['Co-op', 'Games Workshop', 'Gore', 'Online Co-Op', 'Violent', 'cooperative'];7,36;false
ARK: Survival Evolved;02/06/2015;309;PLAYSTATION_4;PUZZLE;['Google Play', 'App Store', 'PlayStation Store', 'Nintendo Store', 'Xbox Store', 'Steam'];['Full controller support', 'Includes level editor', 'Steam Achievements', 'Steam Cloud', 'Base Building', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Building', 'Co-op', 'Crafting', 'Dinosaurs', 'Dragons', 'Early Access', 'First-Person', 'Free to Play', 'MMORPG', 'Multiplayer', 'Open World', 'RPG', 'Sandbox', 'Sci-fi', 'Singleplayer', 'Survival', 'VR', 'cooperative', 'role-playing', 'mmo'];6,18;false
Planetary Annihilation;05/09/2014;301;GAMECUBE;FIGHTING;['Steam'];['Cross-Platform Multiplayer', 'Steam Achievements', 'Co-op', 'Crowdfunded', 'Futuristic', 'Grand Strategy', 'Great Soundtrack', 'Kickstarter', 'Multiplayer', 'Real-Time', 'Robots', 'RTS', 'Sandbox', 'Sci-fi', 'Singleplayer', 'Space', 'Stylized', 'Tactical', 'steam-trading-cards'];6,02;false
VRChat;01/02/2017;305;PLAYSTATION_3;SHOOTER;['Steam'];['Cross-Platform Multiplayer', 'Partial Controller Support', 'Co-op', 'Early Access', 'Free to Play', 'Horror', 'MMORPG', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'VR', 'Online multiplayer'];6,1;false
Dead Island Riptide;22/04/2013;332;MACOS;PUZZLE;['PlayStation Store', 'Xbox 360 Store'];['Horror', 'Zombies', 'Solo', 'character', 'island', 'ship', 'bugs', 'pack'];6,64;false
Injustice 2;09/05/2017;399;CLASSIC_MACINTOSH;PLATFORMER;['App Store', 'Google Play', 'Steam', 'Xbox Store', 'PlayStation Store'];['Full controller support', 'In-App Purchases', 'Steam Achievements', 'Steam Cloud', 'Comic Book', 'Local Multiplayer', 'Multiplayer', 'Singleplayer', 'Superhero', 'Online multiplayer', 'steam-trading-cards'];7,98;false
RaceRoom Racing Experience;12/02/2013;233;CLASSIC_MACINTOSH;CASUAL;['Steam'];['In-App Purchases', 'Partial Controller Support', 'Controller', 'Co-op', 'Driving', 'First-Person', 'FPS', 'Free to Play', 'Multiplayer', 'Online Co-Op', 'Open World', 'Realistic', 'Singleplayer', 'VR', 'cooperative', 'steam-trading-cards'];4,66;false
Gears of War 2;07/11/2008;428;CLASSIC_MACINTOSH;RPG;['Xbox 360 Store'];['exclusive'];8,56;true
Sid Meier's Civilization IV;25/10/2005;411;XBOX_ONE;SPORTS;['Steam'];['4X', 'Includes level editor', 'Classic', 'Economy', 'Grand Strategy', 'Great Soundtrack', 'Historical', 'Moddable', 'Multiplayer', 'Replay Value', 'Resource Management', 'Singleplayer', 'Tactical', 'Turn-Based', 'Turn-Based Strategy', 'War'];8,22;true
Shank 2;07/02/2012;358;PLAYSTATION_2;EDUCATIONAL;['Xbox 360 Store', 'Steam', 'PlayStation Store'];"['2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', ""Beat 'em up"", 'Controller', 'Co-op', 'Gore', 'Hack and Slash', 'Local Co-Op', 'Mature', 'Side Scroller', 'Singleplayer', 'Stylized', 'cooperative', 'steam-trading-cards']";7,16;false
Shank;10/08/2010;366;XBOX_ONE;ACTION;['Steam'];"['2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', ""Beat 'em up"", 'Controller', 'Co-op', 'Gore', 'Local Co-Op', 'Multiplayer', 'Short', 'Side Scroller', 'Singleplayer', 'Split Screen', 'cooperative']";7,32;false
ARMA: Cold War Assault;08/08/2011;29;COMMODORE_AMIGA;RPG;['Steam'];['Classic', 'Cold War', 'First-Person', 'FPS', 'Military', 'Moddable', 'Multiplayer', 'Open World', 'Realistic', 'Sandbox', 'Singleplayer', 'Tactical', 'Team-Based', 'Third Person', 'War'];0,58;false
Dear Esther;14/02/2012;35;IOS;INDIE;['App Store', 'Steam'];['3D Vision', 'Partial Controller Support', 'Steam Cloud', 'Atmospheric', 'Experience', 'Experimental', 'Exploration', 'First-Person', 'Great Soundtrack', 'Interactive Fiction', 'Linear', 'Mystery', 'Narration', 'Open World', 'Relaxing', 'Short', 'Singleplayer', 'Story Rich', 'Walking Simulator'];0,7;false
RUINER;26/09/2017;373;PS_VITA;MASSIVELY_MULTIPLAYER;['Epic Games', 'PlayStation Store', 'GOG', 'Xbox Store', 'Steam'];['Full controller support', 'Partial Controller Support', 'Steam Achievements', 'Cyberpunk', 'Gore', 'Great Soundtrack', 'Isometric', 'Singleplayer', 'Twin Stick Shooter', 'Violent'];7,46;false
The Elder Scrolls IV: Oblivion;20/03/2006;43;PS_VITA;PLATFORMER;['PlayStation Store', 'Xbox 360 Store'];['RPG', 'Story', 'character', 'hero', 'combat', 'ancient', 'explore', 'demon'];0,86;false
Hyper Light Drifter;30/03/2016;419;PC;PLATFORMER;['Epic Games', 'PlayStation Store', 'App Store', 'GOG', 'Steam', 'Xbox Store', 'Nintendo Store'];['2D', 'Full controller support', 'Action RPG', 'Steam Achievements', 'Atmospheric', 'Colorful', 'Co-op', 'Difficult', 'Exploration', 'Fantasy', 'Great Soundtrack', 'Hack and Slash', 'Kickstarter', 'Local Co-Op', 'Local Multiplayer', 'Metroidvania', 'Multiplayer', 'Pixel Graphics', 'Post-apocalyptic', 'RPG', 'Sci-fi', 'Singleplayer', 'Top-Down', 'controller support', 'steam-trading-cards'];8,38;true
